ticker,exchange,assetType,priceCurrency,startDate,endDate
LUBOX,NMFQS,Mutual Fund,USD,2017-04-04,2018-06-06
LUBVX,NMFQS,Mutual Fund,USD,2016-10-27,2018-06-06
LUBWX,NMFQS,Mutual Fund,USD,2016-10-27,2018-06-06
LUBYX,NMFQS,Mutual Fund,USD,2016-10-27,2018-06-06
LUCC,PINK,Stock,USD,2016-01-05,2018-06-06
LUCRA,,Stock,USD,,
LUCRF,PINK,Stock,USD,2009-08-11,2018-06-06
LUDG,PINK,Stock,USD,2008-06-24,2018-06-06
LUEIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LUFIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LUFK,NASDAQ,Stock,USD,,
LUISX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LUIXX,,Mutual Fund,USD,,
LUK,NYSE,Stock,USD,1987-11-05,2018-05-23
LUKFY,PINK,Stock,USD,,
LUKOY,PINK,Stock,USD,2001-01-02,2018-06-06
LULU,NASDAQ,Stock,USD,2007-07-27,2018-06-06
LUMAF,PINK,Stock,USD,2014-06-27,2018-06-06
LUNA,NASDAQ,Stock,USD,2006-06-05,2018-06-06
LUNAX,,Mutual Fund,USD,2018-01-11,2018-06-06
LUNCF,PINK,Stock,USD,2007-08-02,2018-06-06
LUNMF,PINK,Stock,USD,2006-11-01,2018-06-06
LUNR,,Stock,USD,,
LUOYF,PINK,Stock,USD,2007-09-10,2018-06-06
LUPAQ,PINK,Stock,USD,2017-09-26,2018-05-23
LUPEY,PINK,Stock,USD,2016-09-12,2018-06-06
LUSA,,Stock,USD,,
LUSAX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LUSI,PINK,Stock,USD,2011-04-04,2018-06-01
LUTAX,NMFQS,Mutual Fund,USD,2002-11-22,2018-06-06
LUTBX,NMFQS,Mutual Fund,USD,2002-11-22,2017-08-04
LUTCX,NMFQS,Mutual Fund,USD,2002-11-22,2018-06-06
LUV,NYSE,Stock,USD,1980-01-02,2018-06-06
LUVE,PINK,Stock,USD,2013-02-28,2017-08-25
LUVU,OTCMKTS,Stock,USD,2010-05-03,2018-06-06
LUX,NYSE,Stock,USD,1990-01-24,2017-06-16
LUXGF,PINK,Stock,USD,2017-09-26,2018-06-06
LUXTY,PINK,Stock,USD,1990-01-24,2018-06-06
LVAEX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LVAFX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LVAGX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LVAMX,NMFQS,Mutual Fund,USD,2014-06-26,2018-06-06
LVAQX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LVATX,NMFQS,Mutual Fund,USD,2017-07-28,2018-06-06
LVAVX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LVB,NYSE,Stock,USD,2006-12-28,2013-09-18
LVCA,PINK,Stock,USD,2008-03-03,2018-06-06
LVCC,OTCBB,Stock,USD,2016-01-12,2018-05-29
LVCIX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVCLF,OTCMKTS,Stock,USD,2007-07-13,2018-06-06
LVCLY,OTCMKTS,Stock,USD,2016-01-04,2018-06-06
LVEN1,,Stock,USD,,
LVGI,PINK,Stock,USD,2007-09-26,2018-06-06
LVHB,BATS,ETF,USD,2016-10-20,2018-06-06
LVHD,NASDAQ,ETF,USD,2015-12-29,2018-06-06
LVHE,BATS,ETF,USD,2016-11-18,2018-06-06
LVHI,BATS,ETF,USD,2016-07-28,2018-06-06
LVID,,Stock,USD,,
LVIDX,,Mutual Fund,USD,,
LVIFF,OTCMKTS,Stock,USD,2006-12-04,2018-04-25
LVIN,BATS,ETF,USD,2017-05-11,2018-06-06
LVISF,PINK,Stock,USD,2008-11-03,2018-06-06
LVITX,NMFQS,Mutual Fund,USD,2017-02-01,2018-06-06
LVL,NYSE ARCA,ETF,USD,2007-06-25,2018-06-06
LVLAX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVLCX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVLFX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVLGX,NMFQS,Mutual Fund,USD,2017-02-01,2018-06-06
LVLRX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVLSX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVLT,NYSE,Stock,USD,1998-03-31,2017-11-01
LVLV,OTCMKTS,Stock,USD,2009-01-07,2018-05-31
LVLYX,NMFQS,Mutual Fund,USD,2013-12-18,2018-06-06
LVMAX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMCX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMFX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMH,,Stock,USD,,
LVMHF,PINK,Stock,USD,2007-07-16,2018-06-06
LVMHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVMIX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMOX,NMFQS,Mutual Fund,USD,2017-04-04,2018-06-06
LVMQX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMRX,NMFQS,Mutual Fund,USD,2011-12-22,2018-06-06
LVMSX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVMTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVMUY,PINK,Stock,USD,2007-07-13,2018-06-06
LVNSF,OTCMKTS,Stock,USD,2011-05-10,2018-06-06
LVNTA,NASDAQ,Stock,USD,2012-08-10,2018-03-12
LVNTB,NASDAQ,Stock,USD,2012-08-15,2018-03-12
LVNVF,OTCMKTS,Stock,USD,2002-09-04,2018-06-06
LVOAX,NMFQS,Mutual Fund,USD,2005-12-29,2018-06-06
LVOBX,NMFQS,Mutual Fund,USD,2005-12-29,2018-05-09
LVOCX,NMFQS,Mutual Fund,USD,2005-12-29,2018-06-06
LVOFX,NMFQS,Mutual Fund,USD,2007-09-28,2018-06-06
LVOLX,NMFQS,Mutual Fund,USD,2015-11-04,2018-06-06
LVOOX,NMFQS,Mutual Fund,USD,2017-04-04,2018-06-06
LVOPX,NMFQS,Mutual Fund,USD,2005-12-29,2018-06-06
LVOQX,NMFQS,Mutual Fund,USD,2007-09-28,2018-06-06
LVORX,NMFQS,Mutual Fund,USD,2007-09-28,2018-06-06
LVOSX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVOTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVOVX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
LVOYX,NMFQS,Mutual Fund,USD,2005-12-29,2018-06-06
LVPIX,NMFQS,Mutual Fund,USD,2002-09-30,2018-06-06
LVPSX,NMFQS,Mutual Fund,USD,2002-09-30,2018-06-06
LVRLF,OTCBB,Stock,USD,2017-09-25,2018-06-06
LVRP,OTCMKTS,Stock,USD,2007-11-28,2018-05-09
LVS,NYSE,Stock,USD,2004-12-15,2018-06-06
LVSDF,PINK,Stock,USD,2011-05-06,2018-05-11
LVSMX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
LVUS,BATS,ETF,USD,2017-05-11,2018-06-06
LVVV,PINK,Stock,USD,2009-04-23,2018-06-06
LVWD,PINK,Stock,USD,1999-07-20,2018-06-06
LW,NYSE,Stock,USD,2016-11-10,2018-06-06
LW-W,NYSE,Stock,USD,2016-11-01,2016-11-16
LWAAX,NMFQS,Mutual Fund,USD,2012-11-01,2015-06-16
LWACX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LWAIX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWAOX,NMFQS,Mutual Fund,USD,2015-01-02,2015-06-16
LWARX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LWAUX,NMFQS,Mutual Fund,USD,2016-01-04,2017-01-25
LWAXX,,Mutual Fund,USD,,
LWAY,NASDAQ,Stock,USD,1995-08-18,2018-06-06
LWBOX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWC,NYSE ARCA,ETF,USD,2009-03-11,2017-10-13
LWCL,PINK,Stock,USD,2011-08-04,2018-06-06
LWCPX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LWCTF,PINK,Stock,USD,2013-03-06,2018-04-19
LWEAX,NMFQS,Mutual Fund,USD,2010-01-13,2018-06-06
LWECX,NMFQS,Mutual Fund,USD,2010-09-03,2018-06-06
LWEL,PINK,Stock,USD,2015-05-20,2018-06-06
LWGOX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWGSX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LWHIX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWICX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LWISX,NMFQS,Mutual Fund,USD,2013-02-04,2018-06-06
LWLAX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWLCF,PINK,Stock,USD,2013-09-19,2018-04-05
LWLG,OTCMKTS,Stock,USD,1998-01-16,2018-06-06
LWLLF,OTCMKTS,Stock,USD,2017-03-01,2018-03-26
LWLW,PINK,Stock,USD,2016-01-05,2018-06-06
LWMSX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWN,,Stock,USD,,
LWOAX,NMFQS,Mutual Fund,USD,2011-10-31,2018-06-06
LWOCX,NMFQS,Mutual Fund,USD,2011-10-31,2016-07-22
LWOFX,NMFQS,Mutual Fund,USD,2011-10-31,2018-06-06
LWOIX,NMFQS,Mutual Fund,USD,2011-10-31,2018-06-06
LWOPX,NMFQS,Mutual Fund,USD,2012-11-01,2015-06-16
LWORX,NMFQS,Mutual Fund,USD,2011-10-31,2018-06-06
LWPXX,,Mutual Fund,USD,,
LWSAX,NMFQS,Mutual Fund,USD,2005-06-29,2018-06-06
LWSBX,NMFQS,Mutual Fund,USD,2005-06-29,2018-05-09
LWSCF,PINK,Stock,USD,2010-06-09,2018-06-06
LWSCX,NMFQS,Mutual Fund,USD,2005-06-29,2018-06-06
LWSIX,NMFQS,Mutual Fund,USD,2012-08-01,2018-06-06
LWSL,OTCMKTS,Stock,USD,2017-10-31,2017-10-31
LWSMX,NMFQS,Mutual Fund,USD,2012-11-29,2015-12-10
LWSOF,PINK,Stock,USD,2009-02-18,2018-06-06
LWSOX,NMFQS,Mutual Fund,USD,2012-09-18,2018-06-06
LWSPX,NMFQS,Mutual Fund,USD,2005-06-29,2017-10-20
LWSRX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
LWSTX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
LWSYX,NMFQS,Mutual Fund,USD,2005-06-29,2018-06-06
LX,NASDAQ,Stock,USD,2017-12-21,2018-06-06
LXEEF,PINK,Stock,USD,2013-05-02,2018-06-06
LXENF,OTCMKTS,Stock,USD,2017-09-26,2018-06-06
LXFR,NYSE,Stock,USD,2012-10-03,2018-06-06
LXFT,NYSE,Stock,USD,2013-06-26,2018-06-06
LXGTF,OTCBB,Stock,USD,2017-07-19,2018-06-06
LXK,NYSE,Stock,USD,2016-01-04,2016-11-29
LXMO,PINK,Stock,USD,1996-06-06,2017-07-14
LXP,NYSE,Stock,USD,1993-10-22,2018-06-06
LXP-P-C,NYSE,Stock,USD,2014-09-22,2018-06-06
LXRP,OTCBB,Stock,USD,2006-10-10,2018-06-06
LXRRF,PINK,Stock,USD,2007-07-20,2018-03-12
LXRX,NASDAQ,Stock,USD,2000-04-07,2018-06-06
LXSGF,OTCBB,Stock,USD,2016-06-29,2017-09-18
LXSXX,,Mutual Fund,USD,,
LXU,NYSE,Stock,USD,1980-01-02,2018-06-06
LXWKF,PINK,Stock,USD,2012-01-11,2017-11-28
LXXGF,OTCBB,Stock,USD,2017-03-09,2018-06-06
LYB,NYSE,Stock,USD,2010-04-28,2018-06-06
LYBC,PINK,Stock,USD,2002-06-05,2018-06-06
LYDIF,PINK,Stock,USD,2009-03-25,2018-06-06
LYFE,PINK,Stock,USD,2017-10-18,2018-06-06
LYG,NYSE,Stock,USD,2001-11-27,2018-06-06
LYJN,OTCMKTS,Stock,USD,2006-03-08,2018-06-06
LYL,NASDAQ,Stock,USD,2017-10-20,2018-06-06
LYLP,OTCMKTS,Stock,USD,2017-12-28,2018-05-21
LYNS,PINK,Stock,USD,2010-02-22,2018-05-22
LYRBX,NMFQS,Mutual Fund,USD,2014-02-26,2018-06-06
LYRDX,NMFQS,Mutual Fund,USD,2014-07-16,2018-02-12
LYRHX,NMFQS,Mutual Fund,USD,2014-07-16,2018-02-12
LYRIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-06-06
LYRNX,NMFQS,Stock,USD,,
LYSCF,PINK,Stock,USD,2007-07-13,2018-06-06
LYSDD,PINK,Stock,USD,2017-12-04,2018-01-02
LYSDY,PINK,Stock,USD,2010-05-17,2018-06-06
LYSFF,PINK,Stock,USD,2017-09-27,2018-06-06
LYSFY,PINK,Stock,USD,2014-12-04,2018-06-05
LYTS,NASDAQ,Stock,USD,1990-03-26,2018-06-06
LYV,NYSE,Stock,USD,2005-12-21,2018-06-06
LYWMU,PINK,Stock,USD,2014-11-18,2017-11-30
LYXIF,OTCMKTS,Stock,USD,2016-02-25,2018-04-09
LYXRF,OTCMKTS,Stock,USD,2014-02-24,2017-12-07
LZAGF,PINK,Stock,USD,2007-07-19,2018-06-06
LZAGY,PINK,Stock,USD,2008-10-27,2018-06-06
LZB,NYSE,Stock,USD,1988-01-05,2018-06-06
LZCOX,NMFQS,Mutual Fund,USD,1997-01-30,2018-06-06
LZDLF,OTCMKTS,Stock,USD,2007-09-12,2018-01-26
LZEMX,NMFQS,Mutual Fund,USD,1994-07-15,2018-06-06
LZENF,PINK,Stock,USD,2010-11-19,2018-06-06
LZESX,NMFQS,Mutual Fund,USD,2001-05-31,2018-06-06
LZGIX,NMFQS,Mutual Fund,USD,2012-03-30,2018-06-06
LZGOX,NMFQS,Mutual Fund,USD,2012-03-30,2018-06-06
LZHOX,NMFQS,Mutual Fund,USD,1998-02-24,2018-06-06
LZHYX,NMFQS,Mutual Fund,USD,1997-12-31,2018-06-06
LZIEX,NMFQS,Mutual Fund,USD,1991-10-29,2018-06-06
LZIOX,NMFQS,Mutual Fund,USD,1997-01-22,2018-06-06
LZISX,NMFQS,Mutual Fund,USD,1993-11-30,2018-06-06
LZMIX,NMFQS,Mutual Fund,USD,1997-10-31,2016-07-22
LZMOX,NMFQS,Mutual Fund,USD,1997-10-31,2016-07-22
LZOEX,NMFQS,Mutual Fund,USD,1997-01-07,2018-06-06
LZRFY,OTCMKTS,Stock,USD,2016-01-04,2018-06-06
LZSCX,NMFQS,Mutual Fund,USD,1991-10-30,2018-06-06
LZSIX,NMFQS,Mutual Fund,USD,2001-05-30,2018-06-06
LZSMX,NMFQS,Mutual Fund,USD,1997-02-12,2018-06-06
LZUOX,NMFQS,Mutual Fund,USD,2005-01-04,2018-06-06
LZUSX,NMFQS,Mutual Fund,USD,2005-01-04,2018-06-06
M,NYSE,Stock,USD,1992-02-05,2018-06-06
MA,NYSE,Stock,USD,2006-05-25,2018-06-06
MAA,NYSE,Stock,USD,1994-01-28,2018-06-06
MAA-P-I,NYSE,Stock,USD,2016-12-05,2018-06-06
MAAAX,NMFQS,Mutual Fund,USD,1990-12-31,2018-06-06
MAACX,NMFQS,Mutual Fund,USD,2008-02-29,2018-06-06
MAAFF,OTCMKTS,Stock,USD,2005-02-07,2018-05-25
MAAFX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MAAGX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MAAHX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MAAIX,NMFQS,Mutual Fund,USD,2010-04-01,2018-06-06
MAAL,PINK,Stock,USD,2007-07-16,2018-06-06
MAALX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MAANF,PINK,Stock,USD,1996-03-05,2018-06-06
MAASF,OTCMKTS,Stock,USD,2017-11-20,2017-11-20
MAB,NYSE MKT,ETF,USD,2003-01-24,2018-06-06
MABAX,NMFQS,Mutual Fund,USD,1980-01-02,2018-06-06
MABFX,NMFQS,Mutual Fund,USD,2009-09-10,2018-06-06
MABOX,NMFQS,Mutual Fund,USD,1996-05-01,2018-06-06
MAC,NYSE,Stock,USD,1994-03-10,2018-06-06
MACBX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MACE,OTCMKTS,Stock,USD,1993-11-12,2018-06-06
MACFX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MACGX,NMFQS,Mutual Fund,USD,1997-01-31,2018-06-06
MACIF,OTCMKTS,Stock,USD,2016-07-12,2018-06-06
MACIX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MACJX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MACK,NASDAQ,Stock,USD,2012-03-29,2018-06-06
MACKX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MACMX,NMFQS,Mutual Fund,USD,1988-10-17,2018-06-06
MACNX,NMFQS,Mutual Fund,USD,2005-04-01,2018-06-06
MACPX,NMFQS,Mutual Fund,USD,1980-01-02,2018-06-06
MACQ,NASDAQ,Stock,USD,2016-12-06,2018-06-06
MACQF,PINK,Stock,USD,2007-08-27,2018-06-06
MACQU,NASDAQ,Stock,USD,2016-09-14,2018-06-06
MACQW,NASDAQ,Stock,USD,2016-11-14,2018-06-06
MACR1,,Stock,USD,,
MACSX,NMFQS,Mutual Fund,USD,1994-09-12,2018-06-06
MACVX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MACXX,,Mutual Fund,USD,,
MADCX,NMFQS,Mutual Fund,USD,1989-08-31,2018-06-06
MADDX,NMFQS,Mutual Fund,USD,2005-08-01,2018-06-06
MADFX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
MADGQ,,Stock,USD,,
MADI,PINK,Stock,USD,2017-09-29,2018-06-01
MADIX,NMFQS,Mutual Fund,USD,2017-02-24,2018-06-06
MADSX,NMFQS,Mutual Fund,USD,2014-01-02,2018-06-06
MADTX,NMFQS,Mutual Fund,USD,2006-01-03,2015-10-19
MADVX,NMFQS,Mutual Fund,USD,1988-11-28,2018-06-06
MADXX,,Mutual Fund,USD,,
MAEBX,,Mutual Fund,USD,,
MAEFX,NMFQS,Mutual Fund,USD,1988-10-26,2018-06-06
MAEGX,NMFQS,Mutual Fund,USD,2005-11-04,2018-06-06
MAEMX,NMFQS,Mutual Fund,USD,2014-01-02,2018-06-06
MAEOY,PINK,Stock,USD,2017-10-16,2018-05-02
MAEQX,NMFQS,Mutual Fund,USD,1999-05-04,2018-06-06
MAFFX,NMFQS,Mutual Fund,USD,2005-07-28,2018-06-06
MAFGX,NMFQS,Mutual Fund,USD,1996-06-20,2018-06-06
MAFOX,NMFQS,Mutual Fund,USD,2000-03-03,2018-06-06
MAFRX,NMFQS,Mutual Fund,USD,2011-04-29,2018-06-06
MAFSX,NMFQS,Mutual Fund,USD,2014-01-02,2018-06-06
MAFXX,,Mutual Fund,USD,,
MAG,NYSE,Stock,USD,1989-06-30,2018-06-06
MAGA,BATS,Stock,USD,2017-09-07,2018-06-06
MAGAA,PINK,Stock,USD,2017-10-04,2018-05-21
MAGBX,NMFQS,Mutual Fund,USD,2006-07-03,2018-06-06
MAGCX,NMFQS,Mutual Fund,USD,1994-10-21,2018-06-06
MAGDX,NMFQS,Mutual Fund,USD,2012-03-01,2017-09-22
MAGE,OTCBB,Stock,USD,2016-01-06,2018-06-06
MAGEX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAGFX,NMFQS,Mutual Fund,USD,2011-05-09,2016-02-29
MAGJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAGLX,NMFQS,Mutual Fund,USD,2000-04-28,2018-06-06
MAGMX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAGOF,PINK,Stock,USD,2017-10-12,2018-05-10
MAGOY,PINK,Stock,USD,2009-04-16,2018-06-06
MAGP,PINK,Stock,USD,2017-12-05,2018-06-01
MAGRX,NMFQS,Mutual Fund,USD,1988-10-21,2018-06-06
MAGS,NASDAQ,Stock,USD,1993-03-23,2018-06-06
MAGSX,NMFQS,Mutual Fund,USD,2006-07-03,2018-06-06
MAGTX,NMFQS,Mutual Fund,USD,2017-02-01,2017-08-11
MAGWX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MAGYX,NMFQS,Mutual Fund,USD,2000-04-28,2018-06-06
MAHI,PINK,Stock,USD,1980-04-09,2018-06-06
MAHLY,PINK,Stock,USD,2009-10-09,2018-06-06
MAHMF,PINK,Stock,USD,2007-07-19,2018-06-06
MAHN,PINK,Stock,USD,2018-01-04,2018-03-12
MAHQX,NMFQS,Mutual Fund,USD,1980-10-31,2018-06-06
MAIAX,NMFQS,Mutual Fund,USD,2012-04-25,2015-11-20
MAIBX,NMFQS,Mutual Fund,USD,1992-11-20,2015-04-07
MAICX,NMFQS,Mutual Fund,USD,2007-08-17,2018-06-06
MAIDX,NMFQS,Mutual Fund,USD,2012-04-25,2015-11-20
MAIFF,OTCBB,Stock,USD,2014-09-09,2018-06-06
MAIIX,NMFQS,Mutual Fund,USD,1997-04-08,2018-06-06
MAILX,NMFQS,Mutual Fund,USD,1998-10-30,2018-06-06
MAIMX,NMFQS,Mutual Fund,USD,2011-07-05,2018-06-06
MAIN,NYSE,Stock,USD,2007-10-09,2018-06-06
MAINX,NMFQS,Mutual Fund,USD,2011-11-30,2018-06-06
MAIOX,NMFQS,Mutual Fund,USD,2000-08-03,2016-05-20
MAIPX,NMFQS,Mutual Fund,USD,2010-09-30,2018-06-06
MAIQX,NMFQS,Mutual Fund,USD,2005-08-01,2018-06-06
MAIRX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
MAISX,NMFQS,Mutual Fund,USD,2011-07-05,2018-06-06
MAIXX,,Mutual Fund,USD,,
MAIYX,NMFQS,Mutual Fund,USD,2012-04-25,2015-11-20
MAJAX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
MAJCQ,OTCMKTS,Stock,USD,2018-01-09,2018-05-31
MAJCX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
MAJIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
MAJJ,PINK,Stock,USD,2007-08-13,2018-06-06
MAJYX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
MAKE,PINK,Stock,USD,2017-09-26,2018-05-23
MAKO,NASDAQ,Stock,USD,,
MAKOX,NMFQS,Mutual Fund,USD,1996-09-12,2018-06-06
MAKR,,Stock,USD,,
MAKSF,OTCMKTS,Stock,USD,2007-08-03,2018-06-06
MAKSY,OTCMKTS,Stock,USD,2016-01-04,2018-06-06
MALAX,NMFQS,Mutual Fund,USD,2004-01-12,2018-06-06
MALDF,PINK,Stock,USD,2017-09-22,2018-06-01
MALGX,NMFQS,Mutual Fund,USD,2010-09-29,2018-06-06
MALHX,NMFQS,Mutual Fund,USD,1999-12-22,2018-06-06
MALJF,PINK,Stock,USD,2007-07-26,2018-06-06
MALLX,NMFQS,Mutual Fund,USD,1996-05-02,2018-06-06
MALMX,NMFQS,Mutual Fund,USD,1980-01-02,2018-06-06
MALOX,NMFQS,Mutual Fund,USD,1989-02-03,2018-06-06
MALRF,PINK,Stock,USD,2008-04-17,2018-06-06
MALRX,NMFQS,Mutual Fund,USD,1999-12-22,2018-06-06
MALRY,PINK,Stock,USD,2012-09-10,2018-06-06
MALTX,NMFQS,Mutual Fund,USD,1994-10-21,2018-06-06
MALVX,NMFQS,Mutual Fund,USD,1999-12-22,2018-06-06
MALZF,PINK,Stock,USD,2018-01-17,2018-01-30
MAMAX,NMFQS,Mutual Fund,USD,2002-07-01,2018-06-06
MAMFX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAMHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAMJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-06-06
MAMP,OTCBB,Stock,USD,2017-09-19,2018-06-06
MAMQX,NMFQS,Mutual Fund,USD,2000-09-05,2018-06-06
MAMS,NASDAQ,Stock,USD,1999-10-05,2018-06-06
MAMTF,PINK,Stock,USD,2017-10-25,2018-06-05
MAMTX,NMFQS,Mutual Fund,USD,1988-10-21,2018-06-06
MAMXX,,Mutual Fund,USD,,
MAMZX,NMFQS,Mutual Fund,USD,2017-02-24,2018-06-06
MAN,NYSE,Stock,USD,1988-10-05,2018-06-06
MANH,NASDAQ,Stock,USD,1998-04-23,2018-06-06
MANIX,NMFQS,Mutual Fund,USD,2017-02-24,2018-06-06
MANJX,NMFQS,Mutual Fund,USD,1990-08-31,2018-06-06
MANKX,NMFQS,Mutual Fund,USD,1988-10-17,2018-06-06
MANLX,NMFQS,Mutual Fund,USD,1980-01-02,2018-06-06
MANR,OTCBB,Stock,USD,2012-08-07,2017-09-18
MANT,NASDAQ,Stock,USD,2002-02-07,2018-06-06
MANU,NYSE,Stock,USD,2012-08-10,2018-06-06
MANXX,,Mutual Fund,USD,,
MANY,PINK,Stock,USD,1994-10-31,2018-06-06
MANZF,OTCMKTS,Stock,USD,2017-11-21,2018-05-22
MAOMF,PINK,Stock,USD,2017-09-22,2018-06-06
MAORF,PINK,Stock,USD,2007-07-16,2018-06-06
MAOXX,,Mutual Fund,USD,,
MAPAX,NMFQS,Mutual Fund,USD,1999-06-09,2018-06-06
MAPBX,NMFQS,Mutual Fund,USD,1999-06-09,2018-06-06
MAPCX,NMFQS,Mutual Fund,USD,1980-01-02,2018-06-06
MAPGF,PINK,Stock,USD,2007-09-21,2018-06-06
MAPIF,PINK,Stock,USD,2012-06-25,2018-06-06
MAPIX,NMFQS,Mutual Fund,USD,2006-10-31,2018-06-06
MAPL,PINK,Stock,USD,2017-11-13,2018-01-26
MAPLX,NMFQS,Mutual Fund,USD,2008-07-01,2018-06-06
MAPOX,NMFQS,Mutual Fund,USD,1973-05-03,2018-06-06
MAPP,NASDAQ,Stock,USD,,
MAPPX,NMFQS,Mutual Fund,USD,2010-05-24,2018-06-06
MAPRX,NMFQS,Mutual Fund,USD,2003-12-31,2018-06-06
MAPTX,NMFQS,Mutual Fund,USD,1994-09-12,2018-06-06
MAPYX,NMFQS,Mutual Fund,USD,1990-08-31,2018-06-06
MAQ,NYSE,Stock,USD,2017-01-02,2017-03-20
MAQAF,PINK,Stock,USD,2010-03-10,2018-06-06
MAR,NASDAQ,Stock,USD,1993-10-13,2018-06-06
MARA,NASDAQ,Stock,USD,2012-05-04,2018-06-06
MARC,,Stock,USD,,
MARFF,OTCBB,Stock,USD,2017-09-25,2018-05-25
MARFX,NMFQS,Mutual Fund,USD,1995-01-31,2018-06-06
MARG,,Stock,USD,,
MARIX,NMFQS,Mutual Fund,USD,1997-12-24,2018-06-06
MARK,NASDAQ,Stock,USD,2003-06-10,2018-06-06
MARLX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
MARNX,NMFQS,Mutual Fund,USD,2009-12-30,2018-06-06
MARPS,NASDAQ,Stock,USD,1995-08-18,2018-06-06
MARRX,NMFQS,Mutual Fund,USD,2003-10-31,2018-06-06
MARUF,PINK,Stock,USD,2007-07-13,2018-06-06
MARUY,PINK,Stock,USD,2007-07-16,2018-06-06
MARVX,NMFQS,Mutual Fund,USD,2013-01-31,2017-08-11
MARXF,OTCMKTS,Stock,USD,2017-11-14,2018-04-16
MARXX,,Mutual Fund,USD,,
MARZF,PINK,Stock,USD,2017-09-26,2018-06-06
MAS,NYSE,Stock,USD,1983-06-10,2018-06-06
